Дата,Индекс,1 месяц,3 месяца,6 месяцев
12/18/21,2.30050121223788,7.34375069406912,7.09572619097519,6.62791521632482
12/17/21,2.30002860362070,7.34173903550426,7.08666948623979,6.61577866481288
12/16/21,2.29956554042284,7.34240959001553,7.07940189160971,6.60454591393266
12/15/21,2.29910194068904,7.34106848062855,7.07146358560348,6.59325733552900
12/14/21,2.29863717514514,7.33694836672272,7.06352543833235,6.58094092771025
12/13/21,2.29817124453665,7.33220610434256,7.05491663385890,6.56851656807225
12/12/21,2.29770245280305,7.32593782600177,7.04642640164269,6.55583214362944
12/11/21,2.29723366106945,7.32163026133556,7.03793305768721,6.54314410499359
12/10/21,2.29676486933584,7.31626592809259,7.02943660027927,6.52954545492587
12/9/21,2.29629365729493,7.31660119708624,7.01848088212504,6.51549634027943
12/8/21,2.29582568625094,7.31526011891505,7.00730186267096,6.50020696034054
12/7/21,2.29537038538546,7.31004650194987,6.99724096563729,6.48407241414276
12/6/21,2.29491706067292,7.30588482339842,6.98673316803658,6.47018855145962
12/5/21,2.29446714445500,7.30353977040149,6.97735038112547,6.45660696089321
12/4/21,2.29401722823708,7.30119380653892,6.96796434550323,6.44302183539317
12/3/21,2.29356731201917,7.29884693129579,6.95857505948561,6.42937328786366
12/2/21,2.29313193107992,7.29650004575736,6.94873882896488,6.41736103071960
12/1/21,2.29269663278772,7.30253488270368,6.94192069716477,6.40518029758283
11/30/21,2.29224006880690,7.30794118615378,6.92971519203916,6.38466654968533
11/29/21,2.29177794591150,7.30761666876542,6.91984893879513,6.37125826270339
11/28/21,2.29131798378064,7.30771216998478,6.91035983895350,6.35803938700791
11/27/21,2.29085802164979,7.30613734218170,6.90086737503281,6.34458880140642
11/26/21,2.29039805951893,7.30516379071203,6.89146942677956,6.33096262292968
11/25/21,2.28992815371424,7.30159412056981,6.88063444503074,6.31638420703795
11/24/21,2.28947214104395,7.29274507950678,6.87156862862806,6.30236741329929
11/23/21,2.28901433817632,7.28296611035956,6.86161857400513,6.28845658250213
11/22/21,2.28855662685095,7.27323077807556,6.85230681439682,6.27455026397040
11/21/21,2.28809355377855,7.25483091060273,6.84204603736962,6.26016075867584
11/20/21,2.28763048070616,7.23768081668308,6.83178162831024,6.24570783270282
11/19/21,2.28716740763376,7.22015793160575,6.82150094409087,6.23180802016660
11/18/21,2.28669879100481,7.20133737983484,6.81044675378789,6.21774105507345
11/17/21,2.28623277533773,7.18016375091392,6.80226686806843,6.20389920129013
11/16/21,2.28577123741938,7.16130279925309,6.79265015189317,6.19044292865023
