date,tenor_years,source_file,observed,tp,risk_neutral
2023-09-30,5,inputs/tp_5y.png,11.494252873563212,2.076628352490424,9.417624521072788
2023-10-31,5,inputs/tp_5y.png,12.101679929266135,2.137931034482759,9.963748894783375
2023-11-30,5,inputs/tp_5y.png,11.758620689655173,2.2841143530798678,9.474506336575304
2023-12-31,5,inputs/tp_5y.png,11.901562039493074,3.064544650751545,8.837017388741529
2024-01-31,5,inputs/tp_5y.png,11.801061007957557,3.687002652519886,8.11405835543767
2024-02-29,5,inputs/tp_5y.png,11.987326849395812,3.887415266725619,8.099911582670192
2024-03-31,5,inputs/tp_5y.png,12.51753610374299,3.1859711170056064,9.331564986737384
2024-04-30,5,inputs/tp_5y.png,13.136162687886822,2.6560565870910726,10.48010610079575
2024-05-31,5,inputs/tp_5y.png,13.916592985558493,2.936044798113761,10.980548187444732
2024-06-30,5,inputs/tp_5y.png,15.043619216033001,2.96551724137931,12.078101974653691
2024-07-31,5,inputs/tp_5y.png,15.93015030946065,3.5508399646330653,12.379310344827585
2024-08-31,5,inputs/tp_5y.png,16.16651930445034,3.184202770409668,12.982316534040672
2024-09-30,5,inputs/tp_5y.png,16.64043619216033,2.5635131152372543,14.076923076923075
2024-10-31,5,inputs/tp_5y.png,17.620689655172413,3.3793103448275863,14.241379310344826
2015-01-31,10,inputs/tp_10y.png,12.875,3.9375,8.9375
2015-02-28,10,inputs/tp_10y.png,12.317307692307692,3.5336538461538463,8.783653846153845
2015-03-31,10,inputs/tp_10y.png,11.567307692307693,2.7884615384615383,8.778846153846155
2015-04-30,10,inputs/tp_10y.png,10.682692307692308,3.5,7.182692307692308
2015-05-31,10,inputs/tp_10y.png,10.42548076923077,2.966346153846154,7.459134615384616
2015-06-30,10,inputs/tp_10y.png,10.73076923076923,1.8028846153846156,8.927884615384615
2015-07-31,10,inputs/tp_10y.png,10.764423076923077,1.1875,9.576923076923077
2015-08-31,10,inputs/tp_10y.png,11.144230769230768,1.158653846153846,9.985576923076922
2015-09-30,10,inputs/tp_10y.png,10.689903846153847,1.5144230769230766,9.17548076923077
2015-10-31,10,inputs/tp_10y.png,9.954326923076923,2.0673076923076925,7.887019230769231
2015-11-30,10,inputs/tp_10y.png,9.65625,2.735576923076923,6.920673076923077
2015-12-31,10,inputs/tp_10y.png,9.65625,2.47596153846154,7.18028846153846
2016-01-31,10,inputs/tp_10y.png,10.091346153846153,1.8076923076923075,8.283653846153847
2016-02-29,10,inputs/tp_10y.png,9.53125,1.9375,7.59375
2016-03-31,10,inputs/tp_10y.png,9.122596153846153,1.754807692307692,7.367788461538462
2016-04-30,10,inputs/tp_10y.png,8.959134615384617,1.8846153846153841,7.074519230769233
2016-05-31,10,inputs/tp_10y.png,8.680288461538462,2.1394230769230766,6.540865384615385
2016-06-30,10,inputs/tp_10y.png,8.459134615384615,2.3365384615384617,6.122596153846153
2016-07-31,10,inputs/tp_10y.png,8.319711538461538,1.9615384615384617,6.358173076923077
2016-08-31,10,inputs/tp_10y.png,8.173076923076923,2.125,6.048076923076923
2016-09-30,10,inputs/tp_10y.png,8.09375,2.153846153846154,5.939903846153846
2016-10-31,10,inputs/tp_10y.png,8.319711538461538,1.822115384615385,6.497596153846153
2016-11-30,10,inputs/tp_10y.png,8.59375,1.4375,7.15625
2016-12-31,10,inputs/tp_10y.png,8.365384615384617,1.6730769230769225,6.692307692307694
2017-01-31,10,inputs/tp_10y.png,8.15625,2.0625,6.09375
2017-02-28,10,inputs/tp_10y.png,8.127403846153847,2.0,6.127403846153847
2017-03-31,10,inputs/tp_10y.png,7.96875,1.9375,6.03125
2017-04-30,10,inputs/tp_10y.png,7.713942307692308,1.875,5.838942307692308
2017-05-31,10,inputs/tp_10y.png,7.540865384615384,1.7403846153846159,5.800480769230768
2017-06-30,10,inputs/tp_10y.png,7.670673076923077,1.3605769230769234,6.310096153846153
2017-07-31,10,inputs/tp_10y.png,7.771634615384616,1.125,6.646634615384616
2017-08-31,10,inputs/tp_10y.png,7.67548076923077,1.0,6.67548076923077
2017-09-30,10,inputs/tp_10y.png,7.53125,0.8461538461538467,6.685096153846153
2017-10-31,10,inputs/tp_10y.png,7.53125,0.5913461538461551,6.939903846153845
