source_file,tenor_years,pixel_x,observed,tp,risk_neutral
inputs/tp_2y.png,2,177,8.024193548387098,1.370967741935484,6.653225806451614
inputs/tp_2y.png,2,178,8.064516129032258,1.2903225806451613,6.774193548387097
inputs/tp_2y.png,2,179,8.10483870967742,1.2903225806451613,6.814516129032259
inputs/tp_2y.png,2,180,8.10483870967742,1.2096774193548387,6.895161290322581
inputs/tp_2y.png,2,181,8.10483870967742,1.2096774193548387,6.895161290322581
inputs/tp_2y.png,2,182,8.024193548387098,1.129032258064516,6.895161290322582
inputs/tp_2y.png,2,183,8.024193548387098,1.129032258064516,6.895161290322582
inputs/tp_2y.png,2,184,7.943548387096774,1.129032258064516,6.814516129032258
inputs/tp_2y.png,2,185,7.862903225806452,1.129032258064516,6.733870967741936
inputs/tp_2y.png,2,186,7.822580645161291,1.129032258064516,6.693548387096775
inputs/tp_2y.png,2,187,7.782258064516129,1.129032258064516,6.653225806451613
inputs/tp_2y.png,2,188,7.701612903225806,1.129032258064516,6.57258064516129
inputs/tp_2y.png,2,189,7.661290322580645,1.129032258064516,6.532258064516129
inputs/tp_2y.png,2,190,7.620967741935483,1.129032258064516,6.491935483870967
inputs/tp_2y.png,2,191,7.540322580645162,1.0483870967741937,6.491935483870968
inputs/tp_2y.png,2,192,7.540322580645162,1.0483870967741937,6.491935483870968
inputs/tp_2y.png,2,193,7.5,1.0483870967741937,6.451612903225806
inputs/tp_2y.png,2,194,7.459677419354839,0.967741935483871,6.491935483870968
inputs/tp_2y.png,2,195,7.459677419354839,0.8870967741935484,6.572580645161291
inputs/tp_2y.png,2,196,7.459677419354839,0.8870967741935484,6.572580645161291
inputs/tp_2y.png,2,197,7.379032258064516,0.8064516129032258,6.57258064516129
inputs/tp_2y.png,2,198,7.298387096774193,0.8870967741935484,6.411290322580645
inputs/tp_2y.png,2,199,7.217741935483871,0.967741935483871,6.25
inputs/tp_2y.png,2,200,7.137096774193548,1.0483870967741937,6.088709677419354
inputs/tp_2y.png,2,201,7.096774193548387,1.129032258064516,5.967741935483871
inputs/tp_2y.png,2,202,7.056451612903227,1.0483870967741937,6.008064516129033
inputs/tp_2y.png,2,203,6.975806451612904,0.967741935483871,6.008064516129033
inputs/tp_2y.png,2,204,6.895161290322581,0.8870967741935484,6.008064516129033
inputs/tp_2y.png,2,205,6.814516129032258,0.8064516129032258,6.008064516129032
inputs/tp_2y.png,2,206,6.814516129032258,0.8064516129032258,6.008064516129032
